ID,time,pop,popPred,indivPredMean,indivPredMode
4,5.12896e-06,7.59328e-5,7.59328e-5,5.96805e-5,5.9672e-5
4,7.02089e-06,0.000103942,0.000103942,8.16949e-5,8.16833e-5
4,9.61071e-06,0.000142283,0.000142283,0.00011183,0.000111814
4,1.31558e-05,0.000194767,0.000194767,0.00015308,0.000153059
4,1.80087e-05,0.00026661,0.00026661,0.000209547,0.000209517
4,2.46516e-05,0.000364954,0.000364954,0.000286842,0.000286801
4,3.37448e-05,0.000499571,0.000499571,0.000392647,0.000392592
4,4.61924e-05,0.000683843,0.000683843,0.00053748,0.000537404
4,6.32315e-05,0.000936081,0.000936081,0.000735734,0.00073563
4,8.65558e-05,0.00128135,0.00128135,0.00100711,0.00100697
4,0.000118484,0.00175396,0.00175396,0.00137858,0.00137838
4,0.000162189,0.00240086,0.00240086,0.00188705,0.00188678
4,0.000222017,0.00328632,0.00328632,0.00258303,0.00258267
4,0.000303912,0.00449825,0.00449825,0.00353566,0.00353517
4,0.000416017,0.00615697,0.00615697,0.00483954,0.00483886
4,0.000569475,0.00842706,0.00842706,0.00662408,0.00662315
4,0.000779538,0.0115336,0.0115336,0.00906634,0.00906508
4,0.00106709,0.0157844,0.0157844,0.0124084,0.0124067
4,0.00146071,0.0215999,0.0215999,0.0169814,0.0169791
4,0.00199952,0.0295546,0.0295546,0.0232376,0.0232345
4,0.00273709,0.0404323,0.0404323,0.0317948,0.0317907
4,0.00374673,0.0553015,0.0553015,0.0434957,0.0434903
4,0.0051288,0.075616,0.075616,0.059489,0.059482
4,0.00702067,0.10335,0.10335,0.0813374,0.0813284
4,0.0096104,0.141177,0.141177,0.111162,0.111151
4,0.0131554,0.192701,0.192701,0.151832,0.15182
4,0.0180081,0.262751,0.262751,0.207215,0.207202
4,0.0246508,0.35775,0.35775,0.282486,0.282478
4,0.0337438,0.486141,0.486141,0.384519,0.384525
4,0.0461909,0.658843,0.658843,0.522328,0.522365
4,0.0632295,0.889649,0.889649,0.707535,0.707641
4,0.0865531,1.19538,1.19538,0.954753,0.954996
4,0.11848,1.59543,1.59543,1.28167,1.28218
4,0.162184,2.11019,2.11019,1.70845,1.70945
4,0.1972,2.49672,2.49672,2.03383,2.03533
4,0.22201,2.75737,2.75737,2.25581,2.25771
4,0.303903,3.54533,3.54533,2.94079,2.94426
4,0.35,3.94366,3.94366,3.29599,3.30047
4,0.3944,4.29915,4.29915,3.61876,3.62431
4,0.416004,4.4627,4.4627,3.76925,3.77534
4,0.569457,5.46527,5.46527,4.72436,4.73463
4,0.5916,5.58914,5.58914,4.84693,4.85783
4,0.6,5.63488,5.63488,4.89249,4.90364
4,0.779514,6.46505,6.46505,5.75265,5.76908
4,0.7888,6.50108,6.50108,5.79168,5.80839
4,0.986,7.13429,7.13429,6.51137,6.53378
4,1.06705,7.33155,7.33155,6.7531,6.77774
4,1.07,7.33813,7.33813,6.76135,6.78607
4,1.1832,7.56218,7.56218,7.05246,7.08014
4,1.3804,7.839,7.839,7.45192,7.48422
4,1.46066,7.91801,7.91801,7.58092,7.61489
4,1.5776,8.00483,8.00483,7.73915,7.77534
4,1.7748,8.0893,8.0893,7.93756,7.9769
4,1.972,8.11427,8.11427,8.06579,8.10753
4,1.99946,8.114,8.114,8.07895,8.12098
4,2.13,8.1024,8.1024,8.12797,8.17114
4,2.1692,8.09593,8.09593,8.13864,8.1821
4,2.3664,8.04619,8.04619,8.1679,8.21244
4,2.5636,7.97387,7.97387,8.16294,8.20801
4,2.73701,7.89683,7.89683,8.13625,8.18138
4,2.7608,7.88548,7.88548,8.13121,8.17632
4,2.958,7.78581,7.78581,8.07865,8.12337
4,3.1552,7.6784,7.6784,8.00995,8.05392
4,3.3524,7.56583,7.56583,7.92886,7.97179
4,3.5,7.47939,7.47939,7.86186,7.90384
4,3.5496,7.45004,7.45004,7.83834,7.87998
4,3.74661,7.33254,7.33254,7.74086,7.781
4,3.7468,7.33243,7.33243,7.74076,7.7809
4,3.944,7.21401,7.21401,7.63798,7.67647
4,4.1412,7.09555,7.09555,7.53149,7.56819
4,4.3384,6.97759,6.97759,7.42244,7.45728
4,4.5356,6.86052,6.86052,7.31178,7.34467
4,4.7328,6.74462,6.74462,7.20022,7.23113
4,4.93,6.6301,6.6301,7.08835,7.11724
4,5.02,6.57833,6.57833,7.03731,7.06528
4,5.1272,6.5171,6.5171,6.97661,7.00347
4,5.12864,6.51628,6.51628,6.9758,7.00264
4,5.3244,6.4057,6.4057,6.86535,6.89019
4,5.5216,6.29597,6.29597,6.75486,6.77767
4,5.7188,6.18794,6.18794,6.64533,6.66615
4,5.916,6.08165,6.08165,6.53694,6.55579
4,6.1132,5.97708,5.97708,6.42981,6.44672
4,6.3104,5.87424,5.87424,6.32402,6.33903
4,6.5076,5.77312,5.77312,6.21966,6.2328
4,6.7048,5.6737,5.6737,6.11676,6.12808
4,6.902,5.57596,5.57596,6.01535,6.0249
4,7.02,5.51827,5.51827,5.9554,5.96391
4,7.02045,5.51805,5.51805,5.95517,5.96367
4,7.0992,5.47989,5.47989,5.91546,5.92328
4,7.2964,5.38545,5.38545,5.81711,5.82324
4,7.4936,5.29263,5.29263,5.72028,5.72478
4,7.6908,5.20141,5.20141,5.62498,5.62789
4,7.888,5.11175,5.11175,5.53121,5.53258
4,8.0852,5.02363,5.02363,5.43895,5.43882
4,8.2824,4.93702,4.93702,5.34818,5.34661
4,8.4796,4.85191,4.85191,5.2589,5.25592
4,8.6768,4.76826,4.76826,5.17108,5.16675
4,8.874,4.68606,4.68606,5.08471,5.07906
4,9.02,4.62611,4.62611,5.02168,5.01509
4,9.0712,4.60527,4.60527,4.99976,4.99285
4,9.2684,4.52587,4.52587,4.91622,4.90808
4,9.4656,4.44784,4.44784,4.83406,4.82474
4,9.6101,4.39151,4.39151,4.77473,4.76457
4,9.6628,4.37115,4.37115,4.75327,4.74281
4,9.86,4.29579,4.29579,4.67382,4.66226
4,10.0572,4.22172,4.22172,4.5957,4.58308
4,10.2544,4.14894,4.14894,4.51887,4.50523
4,10.4516,4.0774,4.0774,4.44333,4.4287
4,10.6488,4.0071,4.0071,4.36905,4.35347
4,10.846,3.93801,3.93801,4.296,4.27952
4,11.0432,3.87012,3.87012,4.22418,4.20682
4,11.2404,3.80339,3.80339,4.15356,4.13535
4,11.4376,3.73782,3.73782,4.08411,4.06509
4,11.6348,3.67337,3.67337,4.01583,3.99603
4,11.832,3.61004,3.61004,3.94868,3.92814
4,11.98,3.56322,3.56322,3.89903,3.87795
4,12.0292,3.5478,3.5478,3.88266,3.86141
4,12.2264,3.48663,3.48663,3.81775,3.7958
4,12.4236,3.42651,3.42651,3.75391,3.73132
4,12.6208,3.36744,3.36744,3.69115,3.66792
4,12.818,3.30938,3.30938,3.62943,3.60561
4,13.0152,3.25232,3.25232,3.56875,3.54435
4,13.155,3.21246,3.21246,3.52634,3.50155
4,13.2124,3.19624,3.19624,3.50908,3.48413
4,13.4096,3.14114,3.14114,3.4504,3.42493
4,13.6068,3.08698,3.08698,3.39271,3.36675
4,13.804,3.03376,3.03376,3.33598,3.30955
4,14.0012,2.98145,2.98145,3.28021,3.25332
4,14.1984,2.93004,2.93004,3.22536,3.19804
4,14.3956,2.87953,2.87953,3.17143,3.14371
4,14.5928,2.82988,2.82988,3.1184,3.0903
4,14.79,2.78109,2.78109,3.06626,3.03779
4,14.9872,2.73314,2.73314,3.01499,2.98618
4,15.1844,2.68602,2.68602,2.96458,2.93545
4,15.3816,2.63971,2.63971,2.91501,2.88557
4,15.5788,2.59419,2.59419,2.86627,2.83655
4,15.776,2.54947,2.54947,2.81835,2.78836
4,15.9732,2.50551,2.50551,2.77122,2.74098
4,16.1704,2.46231,2.46231,2.72489,2.69441
4,16.3676,2.41986,2.41986,2.67933,2.64863
4,16.5648,2.37814,2.37814,2.63453,2.60363
4,16.762,2.33713,2.33713,2.59048,2.5594
4,16.9592,2.29684,2.29684,2.54716,2.51591
4,17.1564,2.25724,2.25724,2.50457,2.47317
4,17.3536,2.21832,2.21832,2.4627,2.43115
4,17.5508,2.18007,2.18007,2.42152,2.38985
4,17.748,2.14249,2.14249,2.38103,2.34924
4,17.9452,2.10555,2.10555,2.34122,2.30933
4,18.0075,2.09401,2.09401,2.32878,2.29686
4,18.1424,2.06924,2.06924,2.30207,2.27009
4,18.3396,2.03357,2.03357,2.26358,2.23152
4,18.5368,1.99851,1.99851,2.22573,2.19361
4,18.734,1.96405,1.96405,2.18852,2.15634
4,18.9312,1.93019,1.93019,2.15193,2.11971
4,19.1284,1.89691,1.89691,2.11594,2.08369
4,19.3256,1.8642,1.8642,2.08057,2.04829
4,19.5228,1.83206,1.83206,2.04578,2.01349
4,19.72,1.80047,1.80047,2.01157,1.97928
4,19.9172,1.76943,1.76943,1.97794,1.94565
4,20.1144,1.73892,1.73892,1.94487,1.9126
4,20.3116,1.70894,1.70894,1.91235,1.8801
4,20.5088,1.67948,1.67948,1.88037,1.84816
4,20.706,1.65052,1.65052,1.84893,1.81676
4,20.9032,1.62206,1.62206,1.81802,1.78589
4,21.1004,1.5941,1.5941,1.78762,1.75555
4,21.2976,1.56661,1.56661,1.75773,1.72572
4,21.4948,1.5396,1.5396,1.72834,1.6964
4,21.692,1.51306,1.51306,1.69944,1.66758
4,21.8892,1.48697,1.48697,1.67102,1.63925
4,22.0864,1.46133,1.46133,1.64308,1.6114
4,22.2836,1.43614,1.43614,1.61561,1.58402
4,22.4808,1.41138,1.41138,1.5886,1.55711
4,22.678,1.38704,1.38704,1.56204,1.53065
4,22.8752,1.36313,1.36313,1.53592,1.50465
4,23.0724,1.33963,1.33963,1.51024,1.47908
4,23.2696,1.31653,1.31653,1.48499,1.45395
4,23.4668,1.29383,1.29383,1.46016,1.42925
4,23.664,1.27152,1.27152,1.43574,1.40497
4,23.8612,1.2496,1.2496,1.41174,1.3811
4,24.0584,1.22806,1.22806,1.38813,1.35763
4,24.2556,1.20688,1.20688,1.36492,1.33457
4,24.4528,1.18607,1.18607,1.3421,1.31189
4,24.65,1.16562,1.16562,1.31966,1.2896
5,2.22045e-16,5.71315e-15,5.71315e-15,5.44489e-15,5.42891e-15
5,3.03921e-16,5.71315e-15,5.71315e-15,5.44489e-15,5.42891e-15
5,4.15988e-16,8.56973e-15,8.56973e-15,8.16734e-15,8.14336e-15
5,5.69379e-16,1.14263e-14,1.14263e-14,1.08898e-14,1.08578e-14
5,7.79331e-16,1.42829e-14,1.42829e-14,1.08898e-14,1.08578e-14
5,1.0667e-15,1.9996e-14,1.9996e-14,1.63347e-14,1.62867e-14
5,1.46003e-15,2.85658e-14,2.85658e-14,2.4502e-14,2.44301e-14
5,1.99841e-15,3.99921e-14,3.99921e-14,3.26694e-14,3.25734e-14
5,2.73529e-15,5.4275e-14,5.4275e-14,4.62816e-14,4.61457e-14
5,3.7439e-15,7.4271e-14,7.4271e-14,5.98938e-14,5.9718e-14
5,5.12442e-15,1.02837e-13,1.02837e-13,8.43959e-14,8.4148e-14
5,7.01399e-15,1.37116e-13,1.37116e-13,1.17065e-13,1.16721e-13
5,9.60032e-15,1.91391e-13,1.91391e-13,1.57902e-13,1.57438e-13
5,1.31403e-14,2.59949e-13,2.59949e-13,2.15073e-13,2.14442e-13
5,1.79857e-14,3.57072e-13,3.57072e-13,2.94024e-13,2.93161e-13
5,2.46177e-14,4.82762e-13,4.82762e-13,4.02922e-13,4.04453e-13
5,3.36952e-14,6.65583e-13,6.65583e-13,5.52657e-13,5.51034e-13
5,4.61199e-14,9.08392e-13,9.08392e-13,7.5684e-13,7.57332e-13
5,6.31261e-14,1.24261e-12,1.24261e-12,1.03453e-12,1.03421e-12
5,8.64031e-14,1.70252e-12,1.70252e-12,1.4184e-12,1.41966e-12
5,1.18263e-13,2.33097e-12,2.33097e-12,1.9411e-12,1.94083e-12
5,1.61871e-13,3.19365e-12,3.19365e-12,2.65711e-12,2.65745e-12
5,2.2156e-13,4.37056e-12,4.37056e-12,3.63719e-12,3.63465e-12
5,3.03257e-13,5.97882e-12,5.97882e-12,4.97663e-12,4.97559e-12
5,4.1508e-13,8.18409e-12,8.18409e-12,6.80884e-12,6.81328e-12
5,5.68136e-13,1.12035e-11,1.12035e-11,9.32166e-12,9.32415e-12
5,7.77629e-13,1.53313e-11,1.53313e-11,1.27601e-11,1.27634e-11
5,1.06437e-12,2.09844e-11,2.09844e-11,1.74618e-11,1.74702e-11
5,1.45685e-12,2.87257e-11,2.87257e-11,2.39031e-11,2.39116e-11
5,1.99404e-12,3.93179e-11,3.93179e-11,3.27184e-11,3.27282e-11
5,2.72932e-12,5.38151e-11,5.38151e-11,4.47788e-11,4.47939e-11
5,3.73572e-12,7.36568e-11,7.36568e-11,6.12932e-11,6.13113e-11
5,5.11323e-12,1.00817e-10,1.00817e-10,8.38949e-11,8.39173e-11
5,6.99867e-12,1.37996e-10,1.37996e-10,1.1483e-10,1.14865e-10
5,9.57935e-12,1.8888e-10,1.8888e-10,1.5717e-10,1.57218e-10
5,1.31116e-11,2.58526e-10,2.58526e-10,2.15125e-10,2.15188e-10
5,1.79464e-11,3.53856e-10,3.53856e-10,2.94452e-10,2.94537e-10
5,2.45639e-11,4.84336e-10,4.84336e-10,4.03026e-10,4.03145e-10
5,3.36216e-11,6.62926e-10,6.62926e-10,5.51636e-10,5.51802e-10
5,4.60191e-11,9.07375e-10,9.07375e-10,7.55046e-10,7.55272e-10
5,6.29882e-11,1.24195e-9,1.24195e-9,1.03346e-9,1.03377e-9
5,8.62143e-11,1.69991e-9,1.69991e-9,1.41453e-9,1.41496e-9
5,1.18005e-10,2.32673e-9,2.32673e-9,1.93613e-9,1.93671e-9
5,1.61518e-10,3.18469e-9,3.18469e-9,2.65005e-9,2.65085e-9
5,2.21076e-10,4.35901e-9,4.35901e-9,3.62723e-9,3.62832e-9
5,3.02595e-10,5.96634e-9,5.96634e-9,4.96473e-9,4.96622e-9
5,4.14173e-10,8.16637e-9,8.16637e-9,6.79542e-9,6.79746e-9
5,5.66895e-10,1.11776e-8,1.11776e-8,9.30115e-9,9.30394e-9
5,7.7593e-10,1.52992e-8,1.52992e-8,1.27308e-8,1.27347e-8
5,1.06205e-09,2.09407e-8,2.09407e-8,1.74252e-8,1.74304e-8
5,1.45366e-09,2.86623e-8,2.86623e-8,2.38505e-8,2.38577e-8
5,1.98968e-09,3.92312e-8,3.92312e-8,3.26451e-8,3.26549e-8
5,2.72336e-09,5.36972e-8,5.36972e-8,4.46826e-8,4.46961e-8
5,3.72756e-09,7.34974e-8,7.34974e-8,6.11589e-8,6.11772e-8
5,5.10206e-09,1.00599e-7,1.00599e-7,8.37105e-8,8.37356e-8
5,6.98339e-09,1.37693e-7,1.37693e-7,1.14578e-7,1.14612e-7
5,9.55843e-09,1.88466e-7,1.88466e-7,1.56827e-7,1.56874e-7
5,1.3083e-08,2.57961e-7,2.57961e-7,2.14655e-7,2.1472e-7
5,1.79072e-08,3.53081e-7,3.53081e-7,2.93807e-7,2.93895e-7
5,2.45103e-08,4.83276e-7,4.83276e-7,4.02145e-7,4.02265e-7
5,3.35481e-08,6.61478e-7,6.61478e-7,5.50431e-7,5.50596e-7
5,4.59186e-08,9.05391e-7,9.05391e-7,7.53396e-7,7.53622e-7
5,6.28506e-08,1.23924e-6,1.23924e-6,1.0312e-6,1.03151e-6
5,8.6026e-08,1.6962e-6,1.6962e-6,1.41145e-6,1.41187e-6
5,1.17747e-07,2.32165e-6,2.32165e-6,1.9319e-6,1.93248e-6
5,1.61165e-07,3.17774e-6,3.17774e-6,2.64426e-6,2.64506e-6
5,2.20593e-07,4.34949e-6,4.34949e-6,3.61931e-6,3.62039e-6
5,3.01934e-07,5.95331e-6,5.95331e-6,4.95388e-6,4.95537e-6
5,4.13268e-07,8.14853e-6,8.14853e-6,6.78057e-6,6.78261e-6
5,5.65656e-07,1.11532e-5,1.11532e-5,9.28083e-6,9.28362e-6
5,7.74236e-07,1.52658e-5,1.52658e-5,1.2703e-5,1.27068e-5
5,1.05973e-06,2.08949e-5,2.08949e-5,1.73871e-5,1.73923e-5
5,1.45049e-06,2.85996e-5,2.85996e-5,2.37984e-5,2.38056e-5
5,1.98534e-06,3.91454e-5,3.91454e-5,3.25738e-5,3.25836e-5
5,2.71741e-06,5.35798e-5,5.35798e-5,4.4585e-5,4.45984e-5
5,3.71942e-06,7.33367e-5,7.33367e-5,6.10251e-5,6.10434e-5
5,5.09092e-06,0.000100379,0.000100379,8.35273e-5,8.35524e-5
5,6.96813e-06,0.000137392,0.000137392,0.000114327,0.000114361
5,9.53755e-06,0.000188053,0.000188053,0.000156483,0.00015653
5,1.30544e-05,0.000257395,0.000257395,0.000214184,0.000214249
5,1.78681e-05,0.000352305,0.000352305,0.000293161,0.000293249
5,2.44567e-05,0.000482211,0.000482211,0.000401259,0.00040138
5,3.34749e-05,0.000660015,0.000660015,0.000549215,0.00054938
5,4.58183e-05,0.000903379,0.000903379,0.000751725,0.000751951
5,6.27133e-05,0.00123647,0.00123647,0.0010289,0.00102921
5,8.58381e-05,0.00169238,0.00169238,0.00140828,0.0014087
5,0.00011749,0.00231636,0.00231636,0.00192752,0.0019281
5,0.000160813,0.00317038,0.00317038,0.00263819,0.00263898
5,0.000220111,0.00433922,0.00433922,0.00361083,0.00361192
5,0.000301274,0.00593886,0.00593886,0.004942,0.00494348
5,0.000412366,0.00812802,0.00812802,0.00676377,0.00676579
5,0.000564421,0.0111238,0.0111238,0.00925682,0.00925959
5,0.000772544,0.0152229,0.0152229,0.0126683,0.0126721
5,0.00105741,0.0208314,0.0208314,0.017336,0.0173412
5,0.00144732,0.0285038,0.0285038,0.0237219,0.0237289
5,0.001981,0.0389973,0.0389973,0.0324567,0.0324663
5,0.00271147,0.0533456,0.0533456,0.0444015,0.0444146
5,0.0037113,0.072957,0.072957,0.0607307,0.0607485
5,0.0050798,0.0997485,0.0997485,0.0830432,0.0830673
5,0.00695291,0.136323,0.136323,0.113513,0.113545
5,0.00951672,0.186204,0.186204,0.155085,0.155128
5,0.0130259,0.254142,0.254142,0.21174,0.211798
5,0.017829,0.346507,0.346507,0.288826,0.288902
5,0.0244033,0.471769,0.471769,0.393481,0.393579
5,0.0334017,0.641065,0.641065,0.535137,0.53526
5,0.0457182,0.86881,0.86881,0.726088,0.726237
5,0.0625763,1.17322,1.17322,0.982036,0.982203
5,0.0856506,1.57655,1.57655,1.32245,1.32262
5,0.117233,2.10453,2.10453,1.77042,1.77053
5,0.160462,2.78429,2.78429,2.35133,2.35127
5,0.1948,3.29083,3.29083,2.78749,2.78723
5,0.21963,3.63963,3.63963,3.08956,3.08913
5,0.3,4.67491,4.67491,3.99528,3.99413
5,0.300616,4.68232,4.68232,4.00182,4.00066
5,0.3896,5.6762,5.6762,4.88608,4.88389
5,0.411465,5.8984,5.8984,5.086,5.08353
5,0.52,6.8864,6.8864,5.98658,5.98259
5,0.563188,7.23087,7.23087,6.30561,6.30097
5,0.5844,7.39078,7.39078,6.45472,6.44975
5,0.770857,8.5648,8.5648,7.57315,7.56523
5,0.7792,8.60864,8.60864,7.61587,7.60782
5,0.974,9.45892,9.45892,8.46389,8.45277
5,1,9.55007,9.55007,8.55751,8.54599
5,1.0551,9.72822,9.72822,8.7425,8.73017
5,1.1688,10.0374,10.0374,9.07144,9.05748
5,1.3636,10.4151,10.4151,9.49453,9.47805
5,1.44416,10.5255,10.5255,9.62609,9.60868
5,1.5584,10.6448,10.6448,9.77627,9.75765
5,1.7532,10.7655,10.7655,9.94989,9.92949
5,1.948,10.8061,10.8061,10.041,10.0191
5,1.97667,10.8068,10.8068,10.0487,10.0266
5,2.02,10.8054,10.8054,10.0578,10.0356
5,2.1428,10.7883,10.7883,10.0692,10.0463
5,2.3376,10.7279,10.7279,10.0497,10.026
5,2.5324,10.6366,10.6366,9.99423,9.96994
5,2.70555,10.5368,10.5368,9.92199,9.89739
5,2.7272,10.5233,10.5233,9.91171,9.88708
5,2.922,10.3944,10.3944,9.80906,9.78428
5,3.1168,10.2547,10.2547,9.69159,9.6668
5,3.3116,10.1078,10.1078,9.56338,9.53871
5,3.5,9.96118,9.96118,9.43212,9.40765
5,3.5064,9.95615,9.95615,9.42756,9.4031
5,3.7012,9.80182,9.80182,9.28654,9.26237
5,3.70319,9.80023,9.80023,9.28507,9.26091
5,3.896,9.64618,9.64618,9.14214,9.11833
5,4.0908,9.49027,9.49027,8.99577,8.97237
5,4.2856,9.33484,9.33484,8.84851,8.82556
5,4.4804,9.18046,9.18046,8.70116,8.67869
5,4.6752,9.02752,9.02752,8.55436,8.53238
5,4.87,8.87629,8.87629,8.40855,8.38709
5,5.02,8.76114,8.76114,8.29719,8.27612
5,5.0648,8.72698,8.72698,8.2641,8.24315
5,5.0687,8.72402,8.72402,8.26122,8.24029
5,5.2596,8.57973,8.57973,8.12125,8.10083
5,5.4544,8.43463,8.43463,7.9802,7.9603
5,5.6492,8.29173,8.29173,7.84108,7.8217
5,5.844,8.15107,8.15107,7.70398,7.68512
5,6.0388,8.01265,8.01265,7.56898,7.55062
5,6.2336,7.87649,7.87649,7.4361,7.41825
5,6.4284,7.74256,7.74256,7.30537,7.28802
5,6.6232,7.61085,7.61085,7.1768,7.15994
5,6.818,7.48134,7.48134,7.05038,7.034
5,6.93773,7.40282,7.40282,6.97375,6.95766
5,7.0128,7.354,7.354,6.92611,6.9102
5,7.02,7.34934,7.34934,6.92156,6.90566
5,7.2076,7.22881,7.22881,6.80396,6.78851
5,7.4024,7.10573,7.10573,6.68392,6.66892
5,7.5972,6.98474,6.98474,6.56596,6.5514
5,7.792,6.86579,6.86579,6.45005,6.43592
5,7.9868,6.74887,6.74887,6.33616,6.32245
5,8.1816,6.63393,6.63393,6.22427,6.21097
5,8.3764,6.52094,6.52094,6.11434,6.10144
5,8.5712,6.40988,6.40988,6.00634,5.99383
5,8.766,6.3007,6.3007,5.90024,5.88811
5,8.9608,6.19338,6.19338,5.796,5.78425
5,9.1,6.11782,6.11782,5.72265,5.71115
5,9.1556,6.08789,6.08789,5.69361,5.68221
5,9.3504,5.9842,5.9842,5.59302,5.58198
5,9.49593,5.90788,5.90788,5.51903,5.50825
5,9.5452,5.88227,5.88227,5.4942,5.48351
5,9.74,5.78208,5.78208,5.39713,5.38677
5,9.9348,5.68359,5.68359,5.30177,5.29174
5,10.1296,5.58678,5.58678,5.2081,5.19838
5,10.3244,5.49162,5.49162,5.11608,5.10667
5,10.5192,5.39808,5.39808,5.02568,5.01658
5,10.714,5.30613,5.30613,4.93688,4.92808
5,10.9088,5.21575,5.21575,4.84965,4.84114
5,11.1036,5.12691,5.12691,4.76396,4.75573
5,11.2984,5.03958,5.03958,4.67978,4.67182
5,11.4932,4.95374,4.95374,4.5971,4.5894
5,11.688,4.86936,4.86936,4.51587,4.50843
5,11.8828,4.78642,4.78642,4.43607,4.42889
5,12,4.7372,4.7372,4.38875,4.38172
5,12.0776,4.70489,4.70489,4.35769,4.35076
5,12.2724,4.62475,4.62475,4.28069,4.274
5,12.4672,4.54598,4.54598,4.20506,4.19859
5,12.662,4.46855,4.46855,4.13075,4.12452
5,12.8568,4.39243,4.39243,4.05777,4.05175
5,12.9974,4.33828,4.33828,4.00587,4.00001
5,13.0516,4.31761,4.31761,3.98607,3.98027
5,13.2464,4.24407,4.24407,3.91564,3.91005
5,13.4412,4.17178,4.17178,3.84645,3.84106
5,13.636,4.10072,4.10072,3.77848,3.7733
5,13.8308,4.03087,4.03087,3.71172,3.70672
5,14.0256,3.96221,3.96221,3.64613,3.64133
5,14.2204,3.89472,3.89472,3.58171,3.57709
5,14.4152,3.82838,3.82838,3.51842,3.51398
5,14.61,3.76317,3.76317,3.45625,3.45198
5,14.8048,3.69907,3.69907,3.39518,3.39108
5,14.9996,3.63607,3.63607,3.33519,3.33125
5,15.1944,3.57413,3.57413,3.27626,3.27248
5,15.3892,3.51325,3.51325,3.21837,3.21474
5,15.584,3.45341,3.45341,3.1615,3.15803
5,15.7788,3.39459,3.39459,3.10564,3.10231
5,15.9736,3.33677,3.33677,3.05077,3.04758
5,16.1684,3.27993,3.27993,2.99686,2.99381
5,16.3632,3.22406,3.22406,2.94391,2.94099
5,16.558,3.16915,3.16915,2.89189,2.88911
5,16.7528,3.11516,3.11516,2.84079,2.83813
5,16.9476,3.0621,3.0621,2.7906,2.78806
5,17.1424,3.00994,3.00994,2.74129,2.73887
5,17.3372,2.95868,2.95868,2.69285,2.69055
5,17.532,2.90828,2.90828,2.64527,2.64308
5,17.7268,2.85874,2.85874,2.59853,2.59645
5,17.7901,2.84283,2.84283,2.58352,2.58148
5,17.9216,2.81005,2.81005,2.55261,2.55064
5,18.1164,2.76218,2.76218,2.50751,2.50564
5,18.3112,2.71513,2.71513,2.4632,2.46144
5,18.506,2.66889,2.66889,2.41968,2.41801
5,18.7008,2.62343,2.62343,2.37692,2.37535
5,18.8956,2.57874,2.57874,2.33493,2.33344
5,19.0904,2.53482,2.53482,2.29367,2.29228
5,19.2852,2.49164,2.49164,2.25314,2.25183
5,19.48,2.4492,2.4492,2.21333,2.21211
5,19.6748,2.40748,2.40748,2.17422,2.17308
5,19.8696,2.36647,2.36647,2.1358,2.13474
5,20.0644,2.32616,2.32616,2.09806,2.09708
5,20.2592,2.28654,2.28654,2.06099,2.06008
5,20.454,2.2476,2.2476,2.02458,2.02373
5,20.6488,2.20931,2.20931,1.9888,1.98803
5,20.8436,2.17168,2.17168,1.95366,1.95296
5,21.0384,2.13469,2.13469,1.91914,1.9185
5,21.2332,2.09833,2.09833,1.88523,1.88465
5,21.428,2.06259,2.06259,1.85192,1.8514
5,21.6228,2.02745,2.02745,1.8192,1.81874
5,21.8176,1.99292,1.99292,1.78705,1.78665
5,22.0124,1.95897,1.95897,1.75548,1.75513
5,22.2072,1.92561,1.92561,1.72446,1.72417
5,22.402,1.89281,1.89281,1.69399,1.69375
5,22.5968,1.86057,1.86057,1.66406,1.66387
5,22.7916,1.82887,1.82887,1.63465,1.63451
5,22.9864,1.79772,1.79772,1.60577,1.60567
5,23.1812,1.7671,1.7671,1.5774,1.57734
5,23.376,1.737,1.737,1.54952,1.54952
5,23.5708,1.70741,1.70741,1.52214,1.52218
5,23.7656,1.67833,1.67833,1.49525,1.49532
5,23.9604,1.64974,1.64974,1.46883,1.46894
5,24.1552,1.62164,1.62164,1.44287,1.44303
5,24.35,1.59402,1.59402,1.41738,1.41757
6,2.22045e-16,3.89976e-15,3.89976e-15,1.77498e-15,1.78365e-15
6,3.03871e-16,3.89976e-15,3.89976e-15,3.54995e-15,3.56731e-15
6,4.1585e-16,5.84965e-15,5.84965e-15,3.54995e-15,3.56731e-15
6,5.69096e-16,7.79953e-15,7.79953e-15,3.54995e-15,3.56731e-15
6,7.78814e-16,9.74941e-15,9.74941e-15,5.32493e-15,5.35096e-15
6,1.06582e-15,1.36492e-14,1.36492e-14,8.87488e-15,8.91827e-15
6,1.45858e-15,1.94988e-14,1.94988e-14,1.24248e-14,1.24856e-14
6,1.99608e-15,2.72984e-14,2.72984e-14,1.77498e-14,1.60529e-14
6,2.73166e-15,3.70478e-14,3.70478e-14,2.48497e-14,2.31875e-14
6,3.73831e-15,5.06969e-14,5.06969e-14,3.19496e-14,3.21058e-14
6,5.11592e-15,7.01958e-14,7.01958e-14,4.43744e-14,4.28077e-14
6,7.0012e-15,9.35943e-14,9.35943e-14,6.21241e-14,6.06442e-14
6,9.58122e-15,1.28692e-13,1.28692e-13,8.51988e-14,8.20481e-14
6,1.3112e-14,1.77439e-13,1.77439e-13,1.15373e-13,1.1237e-13
6,1.79439e-14,2.43735e-13,2.43735e-13,1.57973e-13,1.55178e-13
6,2.45565e-14,3.2953e-13,3.2953e-13,2.18322e-13,2.12255e-13
